<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.01	01:30:00	106.559	106.569	106.473	106.504	757	0	1
2021.03.01	01:45:00	106.504	106.509	106.476	106.480	704	0	1
2021.03.01	02:00:00	106.478	106.514	106.441	106.497	754	0	1
2021.03.01	02:15:00	106.497	106.502	106.438	106.439	738	0	1
2021.03.01	02:30:00	106.439	106.449	106.364	106.423	700	0	1
2021.03.01	02:45:00	106.423	106.517	106.408	106.489	914	0	1
2021.03.01	03:00:00	106.489	106.562	106.479	106.546	1024	0	1
2021.03.01	03:15:00	106.546	106.633	106.516	106.620	753	0	1
2021.03.01	03:30:00	106.620	106.622	106.560	106.588	919	0	1
2021.03.01	03:45:00	106.588	106.648	106.580	106.631	700	0	1
2021.03.01	04:00:00	106.630	106.679	106.592	106.675	656	0	1
2021.03.01	04:15:00	106.675	106.690	106.649	106.679	547	0	1
2021.03.01	04:30:00	106.679	106.684	106.654	106.684	535	0	1
2021.03.01	04:45:00	106.684	106.702	106.637	106.643	468	0	1
2021.03.01	05:00:00	106.645	106.650	106.602	106.626	342	0	1
2021.03.01	05:15:00	106.626	106.634	106.609	106.621	301	0	1
2021.03.01	05:30:00	106.621	106.627	106.577	106.585	355	0	1
2021.03.01	05:45:00	106.585	106.597	106.559	106.562	387	0	1
2021.03.01	06:00:00	106.562	106.565	106.535	106.546	291	0	1
2021.03.01	06:15:00	106.546	106.569	106.525	106.569	406	0	1
2021.03.01	06:30:00	106.568	106.592	106.497	106.523	735	0	1
2021.03.01	06:45:00	106.523	106.534	106.497	106.518	492	0	1
2021.03.01	07:00:00	106.518	106.519	106.460	106.492	594	0	1
2021.03.01	07:15:00	106.492	106.533	106.492	106.528	418	0	1
2021.03.01	07:30:00	106.530	106.563	106.515	106.552	559	0	1
2021.03.01	07:45:00	106.551	106.553	106.526	106.528	465	0	1
2021.03.01	08:00:00	106.528	106.561	106.528	106.536	431	0	1
2021.03.01	08:15:00	106.536	106.573	106.535	106.565	434	0	1
2021.03.01	08:30:00	106.565	106.582	106.549	106.566	289	0	1
2021.03.01	08:45:00	106.566	106.577	106.526	106.546	412	0	1
2021.03.01	09:00:00	106.547	106.582	106.522	106.573	632	0	1
2021.03.01	09:15:00	106.573	106.594	106.566	106.571	616	0	1
2021.03.01	09:30:00	106.572	106.582	106.549	106.581	611	0	1
2021.03.01	09:45:00	106.581	106.608	106.573	106.604	618	0	1
2021.03.01	10:00:00	106.604	106.672	106.576	106.618	1082	0	1
2021.03.01	10:15:00	106.618	106.630	106.542	106.587	570	0	1
2021.03.01	10:30:00	106.588	106.676	106.546	106.663	693	0	1
2021.03.01	10:45:00	106.663	106.695	106.649	106.674	703	0	1
2021.03.01	11:00:00	106.674	106.727	106.674	106.682	620	0	1
2021.03.01	11:15:00	106.682	106.730	106.676	106.706	580	0	1
2021.03.01	11:30:00	106.706	106.731	106.692	106.716	773	0	1
2021.03.01	11:45:00	106.716	106.741	106.698	106.725	514	0	1
2021.03.01	12:00:00	106.726	106.733	106.681	106.688	669	0	1
2021.03.01	12:15:00	106.688	106.720	106.684	106.713	425	0	1
2021.03.01	12:30:00	106.713	106.736	106.692	106.702	520	0	1
2021.03.01	12:45:00	106.703	106.730	106.692	106.697	459	0	1
2021.03.01	13:00:00	106.697	106.700	106.674	106.687	405	0	1
2021.03.01	13:15:00	106.687	106.711	106.683	106.708	422	0	1
2021.03.01	13:30:00	106.708	106.733	106.702	106.724	558	0	1
2021.03.01	13:45:00	106.724	106.724	106.695	106.711	382	0	1
2021.03.01	14:00:00	106.711	106.751	106.702	106.732	559	0	1
2021.03.01	14:15:00	106.732	106.742	106.682	106.723	629	0	1
2021.03.01	14:30:00	106.723	106.736	106.711	106.726	712	0	1
2021.03.01	14:45:00	106.727	106.773	106.710	106.753	606	0	1
2021.03.01	15:00:00	106.753	106.773	106.712	106.719	793	0	1
2021.03.01	15:15:00	106.718	106.741	106.695	106.731	848	0	1
2021.03.01	15:30:00	106.731	106.747	106.704	106.730	836	0	1
2021.03.01	15:45:00	106.730	106.737	106.638	106.648	857	0	1
2021.03.01	16:00:00	106.648	106.701	106.552	106.578	1246	0	1
2021.03.01	16:15:00	106.579	106.629	106.569	106.610	1018	0	1
2021.03.01	16:30:00	106.610	106.630	106.575	106.613	1301	0	1
